"","Latitude","Longitude","OOBGK_pred","OOBGK_lower","OOBGK_upper","OOBW_pred","OOBW_lower","OOBW_upper","LSCP_pred","LSCP_lower","LSCP_upper"
"22948",30.659,66.3878,5.77894485592627,5.43842408359316,6.31035821071984,5.73826666666666,5.3980335060449,6.06115673758865,5.73826666666666,5.24838750008534,7.42373748162341
"22949",-25.4822,179.3397,6.03062828220928,5.50923813120743,7.01240028703601,6.01567666666665,5.32004932584268,7.06155208754207,6.01567666666665,5.51896351401273,7.02355678374341
"22950",8.5599,-102.7916,5.93691511712427,5.43113669999513,6.83788411859342,5.85311333333332,5.41860616487454,6.56809615120273,5.85311333333332,4.83571512415231,6.61072598621879
"22951",-22.517,172.9882,5.92212522534848,5.41634680821934,6.82309422681763,5.73605333333332,5.30154616487454,6.45103615120274,5.73605333333332,4.62579962848228,6.11395194705449
"22952",8.5038,-103.1118,5.73384783483161,5.36459269076461,6.37601094989523,5.64241999999999,5.29658666666665,6.18619240143368,5.64241999999999,4.66574226608966,6.42038022750829
"22953",0.4261,-79.7899,6.01961461788824,5.49822446688639,7.00235277201543,5.94771333333334,5.38722420289856,7.13962154589372,5.94771333333334,3.93447520030319,5.68386896049128
"22954",0.4947,-79.616,6.02406292793448,5.50267277693263,7.00583493276121,5.95255000000001,5.43617359550563,6.94356796407187,5.95255000000001,3.90344555951839,5.65283931985332
"22955",-25.5655,129.8841,5.97729061330984,5.4715121961807,6.87825961477899,5.87896333333333,5.44445616487455,6.59394615120274,5.87896333333333,5.14792043782581,6.6081873135643
"22956",30.9561,140.0808,6.00826377455461,5.48687362355275,6.99003577938134,5.93070333333332,5.37391494382021,6.76898641541037,5.93070333333332,5.14379483148364,6.70303536610369
"22957",26.9924,130.1374,5.97745909769385,5.47168068056471,6.878428099163,5.82451666666666,5.39000949820788,6.68886410934744,5.82451666666666,4.75927201958833,6.3309299513925
"22958",27.6887,128.5829,5.71279859978079,5.37739827862479,6.22772310231312,5.66643833333333,5.33207285109982,5.98932840425531,5.66643833333333,4.70673429060257,6.27856181409832
"22959",-20.8101,-178.6481,6.01269545294048,5.49130530193863,6.99446745776721,6.21309333333332,5.49566361445782,7.26503472527472,6.21309333333332,5.34669495485059,6.54927754421334
"22960",-21.9724,-178.2038,5.99871846496689,5.47732831396504,6.98049046979362,6.46101666666667,5.8762976744186,8.24971842105263,6.46101666666667,6.32427131598519,7.53495673698473
"22961",-56.2409,-26.9353,5.99457243786592,5.47318228686407,6.97634444269266,5.79032999999998,5.3416863829787,6.62861308207703,5.79032999999998,5.00322362745103,6.84286063300011
"22962",-30.2689,-177.9791,6.03129361869205,5.5099034676902,7.01306562351878,6.02967,5.47288161048689,7.09545125,6.02967,5.48947777297524,6.71339023838582
"22963",25.5615,122.5458,6.01989044634118,5.49850029533933,7.00166245116791,6.39799333333334,5.8926361904762,7.99236723104057,6.39799333333334,5.73463482831364,7.32545586234287
"22964",47.5484,154.3641,5.98314491048396,5.46175475948211,6.96588306461115,5.99939333333333,5.47706591715976,6.95937531531531,5.99939333333333,5.1083874639236,6.65954119691972
"22965",55.3979,-158.5143,6.01081163782896,5.48942148682711,6.99258364265569,5.92522333333333,5.30743726368158,6.81845028368793,5.92522333333333,4.76539059939179,6.30250728788466
"22966",-30.2228,-177.9545,5.92844179971509,5.49437412174998,6.83701220747806,5.59256999999999,5.11751475138121,6.15256999999999,5.59256999999999,5.08413970613467,6.3080521715573
"22967",-2.0967,100.6654,6.11440203737317,5.59301188637132,7.0961740421999,5.80912666666666,5.27159764510779,7.24206079840319,5.80912666666666,5.89846750359919,7.47037712654032
"22968",18.0217,-105.8338,5.97153607778232,5.46575766065318,6.87250507925147,5.87630333333333,5.39636015151515,6.82609260536398,5.87630333333333,4.71175555981607,6.59793150948278
"22969",-29.3424,-71.8594,6.07256234492476,5.55117219392291,7.05530049905195,5.88814333333333,5.35077014492753,6.77760026217228,5.88814333333333,5.6174693476018,7.13137824253715
"22970",-4.587,125.6264,6.03360401596814,5.51221386496629,7.01537602079487,6.15543333333333,5.54488100775193,7.22121458333333,6.15543333333333,4.90557545469735,6.40724136698896
"22971",-17.6471,-172.6317,5.93047140332482,5.42469298619568,6.83144040479396,5.88779333333333,5.42313403314917,6.52631483870967,5.88779333333333,5.07776826188124,6.29016975636065
"22972",-30.0235,-177.8359,6.14307391543795,5.6216837644361,7.12484592026468,6.01452666666667,5.51284084291188,7.07447646586346,6.01452666666667,5.61841729598152,6.84232976142936
"22973",-30.0433,-71.4636,5.9612647294883,5.43987457848645,6.94303673431503,5.83975666666667,5.27926753623188,6.76357269581056,5.83975666666667,4.92920958020663,6.44622772916291
"22974",-45.1528,166.8282,6.07902175095364,5.55763159995179,7.06079375578037,5.88728333333332,5.37954082892415,7.11075076628351,5.88728333333332,5.18254564592546,6.69150096503206
"22975",18.3637,-105.1731,5.95650581828283,5.45072740115369,6.85747481975197,5.7657906060606,5.45057491978609,6.40431211143695,5.7657906060606,4.78968724552071,6.66479473075175
"22976",18.5036,-105.2031,5.75905849054466,5.38980334647766,6.40122160560828,5.64895666666666,5.40397402777777,6.08664087719297,5.64895666666666,4.59710864036261,6.47221612142878
"22977",1.2789,126.3712,6.02450054413373,5.50311039313188,7.00627254896046,5.98135333333333,5.45083081081081,6.95470421052632,5.98135333333333,5.17860809317906,6.69017390989283
"22978",-4.061,-104.5531,5.95703494075025,5.45125652362111,6.85800394221939,5.77555666666666,5.37130347905282,6.69689561797752,5.77555666666666,5.08197531973856,6.62714670530645
"22979",-11.2487,116.2669,6.0179863526915,5.49659620168964,7.00072450681868,6.08480666666666,5.52431753623187,6.91705376451077,6.08480666666666,5.05820539690661,6.56723434829046
"22980",12.8318,-86.9633,5.96014488701653,5.45436646988739,6.86111388848568,5.69566333333333,5.38379435452793,6.31823316573556,5.69566333333333,4.27318443994365,6.10277715295398
"22981",-8.6757,160.559,6.020002226595,5.49861207559314,7.00177423142173,5.88444666666666,5.38276084291187,6.77390359550562,5.88444666666666,4.98439498324875,6.45773571464699
"22982",-7.4584,-13.6003,5.96610551009268,5.46032709296354,6.86707451156183,5.89005666666666,5.37129927021696,6.88814438596491,5.89005666666666,5.1809892423253,6.90682452263127
"22983",-16.4825,-177.2142,5.95618282299099,5.45040440586185,6.85715182446014,5.69501333333333,5.4112561078998,6.2034479558011,5.69501333333333,5.07516125498904,6.28434916446182
"22984",-4.4284,-104.8111,5.96210590819397,5.45632749106483,6.86307490966311,5.91229333333333,5.36149367003367,6.82377884057971,5.91229333333333,5.25993968146621,6.80511106703421
"22985",27.0107,130.1996,5.97622615847689,5.47044774134775,6.87719515994603,5.91876333333332,5.36796367003366,6.8302488405797,5.91876333333332,4.87030229305307,6.44196022485663
"22986",-18.7609,168.8279,6.00444695475915,5.4830568037573,6.98621895958588,5.80187333333332,5.27509982905982,6.64452566308242,5.80187333333332,5.15659340833169,6.6374645517977
"22987",26.9601,130.1941,5.97582044924068,5.47004203211154,6.87680616310425,6.00035999999999,5.5235174074074,6.65220881602914,6.00035999999999,4.96322719658262,6.53488615400574
"22988",-62.3661,166.5804,5.96894783002659,5.46316941289745,6.86991683149574,5.86359666666666,5.50605037037036,6.34123555555555,5.86359666666666,4.96232648438466,6.59133779132905
"22989",-20.5822,168.9219,5.97212479955297,5.46634638242383,6.87309380102211,5.75061666666666,5.34636347905282,6.389138172043,5.75061666666666,5.13771132159943,6.61470813016961
"22990",-11.6148,166.37,5.73699812046668,5.32345247691618,6.53438265966748,5.69903866666666,5.412731437751,6.12328376470588,5.69903866666666,4.88473687455445,6.36210908454497
"22991",-24.1467,-67.1526,6.03942844743181,5.51803829642996,7.02120045225854,5.95093333333333,5.36815555555556,7.13531241830065,5.95093333333333,5.14262059558322,6.70662973185157
"22992",-20.2793,169.0737,6.03336044691344,5.51197029591159,7.01609860104063,5.85692333333333,5.37966085346215,6.50559345423143,5.85692333333333,5.22787919648464,6.70987985610835
"22993",20.1726,121.3782,6.01147865666532,5.49008850566347,6.99421681079251,5.86082333333332,5.30033420289854,6.8208053153153,5.86082333333332,5.25204893093104,6.83181964817662
"22994",-20.2072,168.7595,6.06966038141477,5.54827023041292,7.05239853554196,5.84954333333333,5.33505180790961,6.68179043117745,5.84954333333333,5.12283606454343,6.60044067474809
"22995",22.6582,-45.1402,5.96852824530874,5.4627498281796,6.86949724677789,5.79345333333332,5.44228085271317,6.43197483870967,5.79345333333332,5.01695137277913,6.82176195196452
"22996",-3.4199,151.8796,6.02636168831588,5.50497153731403,7.00813369314261,5.89622666666667,5.25547428571429,6.87694361266294,5.89622666666667,5.77329052391676,7.26967015926337
"22997",-60.6729,-42.912,5.97926486586098,5.47348644873184,6.88023386733013,5.82567666666667,5.4863072972973,6.46419817204302,5.82567666666667,5.59167836638864,7.30433688141451
"22998",23.694,123.3704,5.99229966012982,5.48652124300068,6.89326866159897,5.80739666666667,5.45676603603603,6.44591817204301,5.80739666666667,5.07153912846829,6.64543950490319
"22999",-25.7705,-69.3417,6.0055096689715,5.48411951796965,6.98728167379823,6.11200666666667,5.5272876744186,7.37501984934087,6.11200666666667,4.2655069038077,5.80934050927101
"23000",53.9019,-35.3608,5.95644624379033,5.45066782666119,6.85741524525948,5.98165,5.45201941580756,6.32437893772894,5.98165,5.26020603018349,6.64028917889448
"23001",39.4793,73.3388,6.0347503445919,5.51336019359005,7.01748849871909,5.99104666666666,5.46052414414414,6.77499302681992,5.99104666666666,4.99091469677723,7.25955023267629
"23002",36.9968,142.2226,6.0019421596134,5.48055200861155,6.98468031374058,6.01763,5.48710747747747,6.71990619047619,6.01763,5.17460682118221,6.72700886466601
"23003",16.5502,-97.8332,6.02065297539411,5.49926282439226,7.0033911295213,5.83791666666665,5.30054347826086,6.81126754385964,5.83791666666665,5.16612087873743,7.07765838821795
"23004",39.4745,73.341,6.03487471201804,5.51348456101619,7.01761286614523,6.00922333333333,5.44873420289855,6.84147043117744,6.00922333333333,5.01002539851075,7.27392149800782
"23005",-14.6436,166.4585,5.94349984353942,5.43772142641028,6.84446884500857,6.08639666666667,5.65188949820789,6.79786075506446,6.08639666666667,4.9726383343243,6.45574635581558
"23006",-16.0558,167.4701,6.07623244245022,5.55484229144837,7.05897059657741,5.91823,5.35774086956521,6.8822805050505,5.91823,5.34363657781194,6.82457845247115
"23007",-10.6273,164.9682,6.09002933434157,5.56863918333972,7.07180133916831,5.98470666666666,5.50639992907801,6.88130347305389,5.98470666666666,5.40092610426854,6.88403461019106
"23008",-56.7696,-142.0798,5.95801574464743,5.45223732751829,6.85898474611657,5.92379333333333,5.61681416666666,6.61562920473773,5.92379333333333,5.38472404374029,6.44429082126196
"23009",-0.4071,-80.8075,5.76874716911798,5.42822639678487,6.30016052391155,5.71197933333333,5.45664784162062,6.05399504013961,5.71197933333333,4.67095871706752,6.41461215554663
"23010",-35.8108,-103.2511,5.71808183710068,5.37756106476757,6.24949519189425,5.65300333333332,5.29544060931899,6.04670354297693,5.65300333333332,4.89596540969427,6.22469949030249
"23011",-15.0284,-172.8764,5.9816951376423,5.47591672051316,6.88266413911145,5.87941333333333,5.50311275529865,6.47590993197279,5.87941333333333,5.32517173799216,6.52941598807529
"23012",-15.083,-173.2011,5.98627632019762,5.48049790306848,6.88724532166677,5.87941333333333,5.50311275529865,6.47590993197279,5.87941333333333,5.26669868751208,6.47216176370909
"23013",-14.6192,167.3857,6.11028619209016,5.58889604108831,7.09205819691689,6.28495666666665,5.73491878787877,7.41660615120273,6.28495666666665,5.74821843442086,7.2257026486616
"23014",0.5874,-79.6358,6.02382502025396,5.50243486925211,7.00656317438114,6.16994333333333,5.61668130124777,7.02365980842912,6.16994333333333,4.15114114943187,5.90053490977733
"23015",0.5812,-79.638,6.02388673878454,5.50249658778269,7.00662489291173,6.13161333333332,5.57835130124776,6.90682748603351,6.13161333333332,4.11113049641884,5.86052425676032
"23016",-6.4391,147.4614,6.02914554848184,5.50775539747999,7.01091755330858,6.18790000000001,5.7136783882784,7.08449680638724,6.18790000000001,5.47797937194872,6.96136367603931
"23017",-28.0101,-176.4143,5.92807230084563,5.42229388371649,6.82904130231477,5.92253333333334,5.37173367003367,6.83401884057971,5.92253333333334,5.5329931202954,6.7537026566269
"23018",-28.0052,-176.443,5.9769511453467,5.45556099434485,6.95968929947389,6.06038333333335,5.55170686274511,6.96276875000001,6.06038333333335,5.63446447039078,6.85508566111205
"23019",-28.109,-176.5308,5.72294329321955,5.35368814915255,6.36510640828317,5.66076333333332,5.41290619047618,5.990847132216,5.66076333333332,5.18843649856062,6.40910455663282
"23020",-27.9244,-176.5252,5.92438176689859,5.41860334976945,6.82535076836774,6.00278333333333,5.45198367003367,6.91426884057971,6.00278333333333,5.4432526080578,6.66347754138519
"23021",-28.176,-176.3523,5.74315038558731,5.4026296132542,6.27456374038087,5.67053333333333,5.39259316239316,6.02949166666666,5.67053333333333,5.46942056782482,6.67910933767112
"23022",35.2083,-35.2241,5.86178308853771,5.44520250094564,6.68296684564125,5.66817733333332,5.35313592546582,6.12648739138113,5.66817733333332,5.30310321070363,6.85207224327144
"23023",-30.2523,-71.9722,5.90358654971783,5.39780813258869,6.80455555118697,6.05637333333333,5.68861692307692,6.83707603603603,6.05637333333333,5.15093922703531,6.66178383990974
"23024",-18.9285,169.0547,5.98806453530118,5.46667438429933,6.96983654012791,5.92544333333334,5.43597010362695,6.98030892473119,5.92544333333334,5.18267289871296,6.66065715377859
"23025",47.6981,146.9212,6.01088645315897,5.48949630215712,6.9926584579857,6.16621333333333,5.38470692307692,7.07287094202899,6.16621333333333,5.13304420114663,6.65840293935345
"23026",-6.7596,101.2175,5.95521540836151,5.44943699123236,6.85618440983065,5.94421000000001,5.39341033670035,6.6556740883978,5.94421000000001,5.45185492044781,6.96440299366731
"23027",14.8899,-103.5251,5.72872519713641,5.39332487598041,6.24364969966874,5.6265915079365,5.33793385027884,5.97395170329669,5.6265915079365,5.44678460860565,7.3135264166315
"23028",58.4734,-156.4568,5.89965749597917,5.47786742629806,6.70625261061105,5.81336866666666,5.36281080829015,6.3998094074074,5.81336866666666,6.26441698182825,7.803096170329
"23029",-15.1308,-173.6725,6.00882549529928,5.48743534429743,6.99059750012601,6.12816333333333,5.41808479930192,6.87662924242424,6.12816333333333,5.5307534034499,6.73988777327349
"23030",0.915,-28.9702,5.76257050976052,5.42204973742741,6.29398386455408,5.67191,5.43564333333333,6.0656102096436,5.67191,4.73944456244351,6.48142731802515
"23031",-49.4848,126.2657,5.96197440938389,5.45619599225475,6.86294341085303,6.04945666666666,5.51982608247422,6.52932911564625,6.04945666666666,4.97838804983957,6.44511117435708
"23032",-49.4245,126.3706,5.71042039438561,5.37502007322961,6.22534489691794,5.6149813131313,5.35317898754991,5.87774321789321,5.6149813131313,4.55252951561789,6.02353774216283
"23033",-26.1067,-70.5111,5.99925850706583,5.47786835606398,6.98103051189256,5.75241333333332,5.22617219858155,6.72549304347825,5.75241333333332,4.93799896344213,6.48050940498305
"23034",-2.969,148.0345,6.03085987116976,5.50946972016791,7.01359802529695,6.22589666666667,5.57350192982456,7.25824433691757,6.22589666666667,5.24079071323719,6.73376818409494
"23035",-0.2711,-18.6431,5.75077792692521,5.4102571545921,6.28219128171878,5.81615,5.49273424908425,6.23348856893542,5.81615,4.5378953612464,6.17260711392863
"23036",-16.036,167.45,6.07461858808503,5.55322843708318,7.05639059291176,6.00326666666666,5.49459019607842,7.22673409961685,6.00326666666666,5.43068982004552,6.91396188300026
"23037",-44.4113,-79.0594,5.9948218810972,5.48904346396806,6.89579088256635,5.91627666666667,5.60106098039216,6.39614911564626,5.91627666666667,5.26459778527937,6.73928469836857
"23038",18.5429,145.5073,6.05746225894334,5.53607210794149,7.03923426377007,5.85566333333333,5.15691568738229,6.62217761904761,5.85566333333333,5.01909038331355,6.55907655070287
"23039",18.7561,145.4878,5.79281019170953,5.41320840198196,6.3993172124616,5.71011999999999,5.32521633911367,6.15288576576576,5.71011999999999,4.97771698833529,6.51118381749747
"23040",-6.9459,155.8087,6.00487714836674,5.48348699736489,6.98664915319347,5.94808666666666,5.39557238095238,6.79073899641577,5.94808666666666,5.32306938034019,6.8061856308128
"23041",-56.2564,-27.5372,5.89073732005213,5.36934716905028,6.87250932487887,5.82865333333332,5.32329619047618,6.66693641541037,5.82865333333332,4.76561852232638,6.48744121185921
"23042",-8.1935,117.8136,6.04956412313448,5.52817397213263,7.03230227726167,6.06133666666665,5.50807463458109,6.94936135802468,6.06133666666665,5.16433042739883,6.6733602435906
"23043",-23.9646,82.5565,5.977283240362,5.47150482323286,6.87825224183115,5.76914,5.21834033670033,6.24677888888889,5.76914,5.04846063451357,6.4866897910488
"23044",-58.7496,-25.5494,5.95127505576946,5.42988490476761,6.93304706059619,5.89232333333333,5.38696619047619,7.11355270627062,5.89232333333333,4.84603821005562,6.63966537070671
"23045",-22.3343,-66.0078,6.01648331543783,5.49509316443598,6.99825532026457,5.91731333333333,5.37333185185185,6.77680771535581,5.91731333333333,5.08922133468851,6.65218003114672
"23046",24.9447,142.0141,6.01555740960241,5.49416725860056,6.99732941442914,6.17198666666667,5.50522476190476,7.23776791666667,6.17198666666667,5.67097915228105,7.21670317894028
"23047",-23.9235,82.434,5.97728269350856,5.47150427637942,6.8782516949777,5.73184666666666,5.2671873664825,6.21171911564625,5.73184666666666,5.01116630134527,6.449471475736
"23048",-22.4765,173.1167,5.98158222265624,5.46019207165439,6.96432037678343,6.06898809523809,5.46470238095238,6.95746327254306,6.06898809523809,5.04678671020994,6.53496464739947
"23049",-25.1758,-177.3433,6.0086438804454,5.48725372944355,6.99041588527214,5.73218666666666,5.24271343696027,6.55569992424242,5.73218666666666,5.25447540425701,6.4718073113145
"23050",-27.348,-176.2612,5.70734657080362,5.37194624964762,6.22227107333595,5.61969797979796,5.28028416748941,5.90916606490434,5.61969797979796,4.98830424254249,6.208231403252
"23051",50.4696,142.2749,6.03308253969576,5.51169238869391,7.01582069382295,6.02819666666667,5.47711712121212,6.88191314176245,6.02819666666667,5.70442220064096,7.25557619598269
"23052",51.5437,179.5022,6.03266108173961,5.51127093073776,7.01443308656634,5.83139999999999,5.28677719298245,6.88626559139784,5.83139999999999,5.23846990255157,6.75021548807408
"23053",-15.6542,-72.0092,5.85375687633361,5.43717628874154,6.67394239532535,5.66009999999999,5.32824764492753,6.22267168458781,5.66009999999999,5.07949848626874,6.67080270066236
"23054",37.4115,141.7203,5.98557567953691,5.46418552853506,6.96734768436364,5.84000333333332,5.33464619047618,7.0938767039106,5.84000333333332,5.01625542729109,6.57041052043266
"23055",-19.8352,148.7233,5.97722832331919,5.47144990619005,6.87819732478834,5.73524333333332,5.38903280701753,6.07711833333332,5.73524333333332,4.99709643197437,6.47187477062764
"23056",-55.9035,-123.2414,5.99621637419279,5.49043795706365,6.89718537566194,5.72489666666666,5.37868614035087,6.14574282051281,5.72489666666666,5.31054118361691,6.33666476261462
"23057",-55.7274,-123.2773,5.78990007511218,5.42064493104518,6.4320631901758,5.70849666666665,5.43756664825045,6.23305549019607,5.70849666666665,5.1932215075747,6.21934508657241
"23058",-55.2852,-31.8766,5.98192726347266,5.47614884634352,6.88289626494181,5.77243666666666,5.221637003367,6.25230911564626,5.77243666666666,5.20013195625727,6.92204328481248
"23059",-55.335,-30.7714,5.73514494430882,5.39974462315282,6.25006944684115,5.61271963203462,5.31772104088218,5.93560970295661,5.61271963203462,5.07673099450843,6.79853444429073
"23060",-55.215,-32.0659,5.97862548922189,5.47284707209275,6.87852393406172,5.78237999999998,5.30553740740739,6.22831264248703,5.78237999999998,5.19854183538125,6.9007142931699
"23061",-55.201,-32.1126,5.76384939494133,5.42332862260822,6.2952627497349,5.74576999999999,5.47380921568626,6.1003912121212,5.74576999999999,5.15698096638447,6.85915100777993
"23062",-22.9455,173.2749,5.93592474521704,5.4301463280879,6.83689374668619,5.70979999999998,5.39471379310343,6.33236983240222,5.70979999999998,4.52878215479717,6.01670686202673
"23063",40.3942,143.6796,5.91795124676431,5.41217282963517,6.81892024823345,6.08011,5.56135260355029,7.07819771929824,6.08011,5.07132922029845,6.62261052336214
"23064",40.3135,143.7281,5.96992404733314,5.44853389633129,6.95266220146033,6.30889333333333,5.75781378787878,7.16260980842912,6.30889333333333,5.29954548656822,6.85207373433806
"23065",-55.3133,-31.7508,6.03197437686535,5.5105842258635,7.01471253099254,6.06392666666667,5.51284712121212,6.95240184397163,6.06392666666667,5.50834087442168,7.23024401919302
"23066",29.8814,139.1356,6.05083151410975,5.5294413631079,7.03260351893648,5.99032333333333,5.34957095238095,7.05610458333333,5.99032333333333,5.27641094670798,6.82876919714333
"23067",-7.2872,122.4345,6.09223190213539,5.57084175113354,7.07400390696212,6.08816,5.30665358974359,7.14010139194139,6.08816,6.13666870645583,7.6333458523541
"23068",-7.2131,122.5391,5.81238105957887,5.4327792698513,6.41888808033095,5.80416666666666,5.29659356725146,6.28953703703703,5.80416666666666,5.98377448269097,7.48527925363172
"23069",42.723,13.1877,5.97730216290894,5.4715237457798,6.87720060774877,5.74501666666665,5.21538608247421,6.37259670433144,5.74501666666665,5.79252339100803,7.56442437806277
"23070",42.8413,13.1533,5.97650230997006,5.47072389284092,6.87640075480989,5.83615333333333,5.26205011844331,6.45872316573556,5.83615333333333,6.1011726530453,7.87316972375399
"23071",20.9228,94.569,5.99527304236669,5.47388289136484,6.97704504719342,6.07227666666666,5.54424963963963,7.25665575163398,6.07227666666666,5.0542184641789,6.80692233236291
"23072",-2.9097,100.1775,6.02781416266701,5.50642401166516,7.0105523167942,5.95709666666667,5.44842019607843,6.92114717171717,5.95709666666667,5.29199880894293,6.84424920854222
"23073",30.6141,137.8537,6.04096484202328,5.51957469102143,7.02273684685001,5.97402333333333,5.33327095238095,7.02596472527472,5.97402333333333,5.34327860628208,6.89493341512509
"23074",-2.7862,138.4275,6.00566765981164,5.48427750880979,6.98743966463837,5.95137333333333,5.46975245421245,6.92445304347825,5.95137333333333,5.36640256129994,6.86721430819585
"23075",-0.0456,-17.8255,5.9588118856861,5.45303346855696,6.85978088715525,5.70000999999999,5.38492379310344,6.09568395264116,5.70000999999999,4.60669852606435,6.35029331091898
"23076",-3.6849,152.7915,6.04111703020936,5.51972687920751,7.02288903503609,6.06509666666666,5.42434428571428,7.11703805860805,6.06509666666666,5.75842781352385,7.25046999498379
"23077",-37.132,178.9278,6.01600059446026,5.49461044345841,6.99873874858745,6.15973999999999,5.60866045454545,6.91357244206773,6.15973999999999,5.24517945690664,6.7554198721765
"23078",-37.3586,179.1461,6.01873876510826,5.49734861410641,7.00147691923545,5.98847333333334,5.45110014492754,7.08195081081081,5.98847333333334,5.164162969849,6.66294669421215
"23079",-37.4395,179.4941,5.71877369027421,5.38337336911821,6.23369819280654,5.66957496392495,5.34606211434067,6.06402734487733,5.66957496392495,4.87232318481917,6.38617467262306
"23080",-37.2263,179.093,5.76119377538955,5.38255813496244,6.43078984609655,5.62840066666665,5.32293058119656,6.08671072471446,5.62840066666665,4.76826151153021,6.27850192627633
"23081",-37.0174,178.8907,5.71230289764985,5.37690257649386,6.22722740018219,5.72629547619047,5.38688166388192,6.22193845062162,5.72629547619047,4.76370294795309,6.27394336365183
"23082",-37.0522,178.9291,6.01504449536837,5.49365434436652,6.99778264949556,5.91021333333333,5.31015256944444,6.74246043117745,5.91021333333333,4.96826868681423,6.47850910235011
"23083",-37.0274,179.0179,5.96461454704612,5.45883612991698,6.86558354851526,5.96363,5.52912283154122,6.67509408839779,5.96363,5.03055067438281,6.54079109002057
"23084",-37.2309,178.6028,5.71822356737083,5.37761376412579,6.24444415246977,5.66301885281384,5.33950600322957,6.05747123376623,5.66301885281384,4.74754388215822,6.25778429775561
"23085",0.5533,98.6145,6.03869015603543,5.51730000503358,7.02046216086216,5.84794666666666,5.34020416225749,6.82102637681159,5.84794666666666,5.30635636350727,6.89948630554921
"23086",-37.3176,178.7148,5.71552749390446,5.38012717274846,6.23045199643679,5.63597782106781,5.25890525267875,6.13162079549896,5.63597782106781,4.75474617800258,6.26498659346712
"23087",-55.3295,-30.9179,5.76970218166767,5.42918140933456,6.30111553646124,5.89091266666666,5.64015273575129,6.33692313787085,5.89091266666666,5.35426906738839,7.07609596188726
"23088",-19.5002,-173.7059,5.74288541278629,5.40236464045318,6.27429876757985,5.73308666666666,5.44545424291064,6.12675514492753,5.73308666666666,5.2350741756309,6.4441590602017
"23089",40.3208333,-125.6876667,5.96487021829929,5.54111576120591,6.78693242976884,6.07714566666667,5.70022985910653,7.02769180602637,6.07714566666667,5.17675988829399,7.11641664528133
"23090",36.4251,-96.9291,5.96787142345686,5.46209300632772,6.86885713732042,5.80226333333333,5.38906961605584,6.14940979797979,5.80226333333333,4.75047702403135,6.69704417472948
"23091",20.2816,147.3955,5.72184754962345,5.38644722846746,6.23677205215579,5.6429892063492,5.3086237241157,6.05630402116401,5.6429892063492,4.72275883640267,6.25622566556484
"23092",8.3989,125.8874,5.97238064310932,5.45099049210747,6.95511879723651,6.16379333333333,5.60330420289855,6.97419106060606,6.16379333333333,5.48111250914223,7.0216964878771
"23093",-37.127,178.6986,6.01586100143025,5.4944708504284,6.99859915555744,5.85388333333334,5.20439020618557,6.77769936247723,5.85388333333334,4.90440915881217,6.41467388857353
"23094",54.4153,168.5415,5.95455618117663,5.44877776404749,6.85552518264578,5.96505333333333,5.50039403314917,6.74575603603604,5.96505333333333,4.68889165794434,6.21488395530584
"23095",-10.8889,165.9801,6.06094208022391,5.53955192922206,7.04271408505064,6.16667333333334,5.66498750957855,7.13975304347827,6.16667333333334,5.54662402010578,7.02973252916727
"23096",-54.6136,158.7126,5.9770778440688,5.47129942693966,6.87804684553794,5.80505666666666,5.46818166666666,6.16741234636871,5.80505666666666,5.01518040592549,6.5170161458754
"23097",-31.3775,-65.8254,6.02533710490068,5.50394695389883,7.00710910972741,5.99897333333335,5.48190404494383,7.13062281786943,5.99897333333335,6.22815598508467,7.73191910881679
"23098",-5.573,-76.9536,6.08628006840086,5.56488991739901,7.06805207322759,5.93512,5.43173231884057,6.77102909090909,5.93512,6.05745910634295,7.70461065148239
"23099",-1.0355,31.6181,6.02057886719035,5.4991887161885,7.00235087201708,6.17653666666668,5.69524037037038,7.14961637681161,6.17653666666668,5.31162500183753,7.06874216660464
"23100",-28.7552,-112.3053,5.95815122673829,5.45237280960915,6.85912022820743,5.78318333333333,5.46796764705882,6.49816615120275,5.78318333333333,5.23167073048619,6.51742794406687
"23101",7.3736,-76.1686,6.02564741768519,5.50425726668334,7.00838557181238,6.10857666666667,5.34968153558053,6.99449169934641,6.10857666666667,5.18082604726263,6.97513137742681
"23102",-9.329,159.1673,6.09315129040371,5.57176113940186,7.0758894445309,6.03491333333334,5.43485256944445,6.95990422586521,6.03491333333334,5.89237212733609,7.36459935815327
"23103",12.44,-86.6423,5.94548194204117,5.43970352491203,6.84645094351031,5.83108999999998,5.47019321489,6.11377959435624,5.83108999999998,4.49432804764876,6.3127303900995
"23104",-29.1551,60.9158,5.75691598326862,5.41639521093551,6.28832933806218,5.74176999999999,5.41327959860383,6.1203133614005,5.74176999999999,5.01958309530001,6.47130390556032
"23105",-2.0829,140.5718,5.96083881974198,5.45506040261284,6.86180782121113,6.02295333333333,5.56175991769547,6.70265191489361,6.02295333333333,5.4037361533314,6.89674864206414
"23106",-4.4346,102.7537,5.71091601066384,5.33131422093628,6.31742303141592,5.62012333333333,5.29173708994709,5.97924679012345,5.62012333333333,4.86833713183265,6.40359098346086
"23107",-16.0566,167.4862,6.07447226389001,5.55308211288815,7.05624426871674,6.19879999999999,5.45158735632183,7.44897730496453,6.19879999999999,5.62945671191786,7.10780930336799
